date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking
2023-11-21,Malawi,Tunisia,0.0,1.0,FIFA World Cup qualification,Lilongwe,Malawi,False,0,0
2023-11-21,São Tomé and Príncipe,Namibia,0.0,2.0,FIFA World Cup qualification,Agadir,Morocco,True,0,0
2023-11-21,Comoros,Ghana,1.0,0.0,FIFA World Cup qualification,Moroni,Comoros,False,0,0
2023-11-21,Austria,Germany,2.0,0.0,Friendly,Vienna,Austria,False,25,16
2023-11-21,Poland,Latvia,2.0,0.0,Friendly,Warsaw,Poland,False,31,132
2023-11-21,Republic of Ireland,New Zealand,1.0,1.0,Friendly,Dublin,Republic of Ireland,False,58,0
2023-11-21,Gibraltar,Netherlands,0.0,6.0,UEFA Euro qualification,Faro-Loulé,Portugal,True,198,7
2023-11-21,Greece,France,2.0,2.0,UEFA Euro qualification,Athens,Greece,False,51,2
2023-11-21,Wales,Turkey,1.0,1.0,UEFA Euro qualification,Cardiff,Wales,False,28,38
2023-11-21,Croatia,Armenia,1.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False,10,95
2023-11-21,Andorra,Israel,0.0,2.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,159,71
2023-11-21,Kosovo,Belarus,0.0,1.0,UEFA Euro qualification,Pristina,Kosovo,False,105,100
2023-11-21,Romania,Switzerland,1.0,0.0,UEFA Euro qualification,Bucharest,Romania,False,48,14
2023-11-21,Tonga,Cook Islands,1.0,2.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-21,Fiji,Tahiti,0.0,0.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-23,Vanuatu,Papua New Guinea,1.0,1.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-23,Solomon Islands,American Samoa,11.0,0.0,Pacific Games,Honiara,Solomon Islands,False,0,0
2023-11-24,Cook Islands,New Caledonia,0.0,8.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-24,Northern Mariana Islands,Tahiti,0.0,5.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-27,Northern Mariana Islands,American Samoa,4.0,0.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-27,Tonga,Tuvalu,0.0,4.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-27,Tahiti,Samoa,2.0,1.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-27,Cook Islands,Papua New Guinea,0.0,3.0,Pacific Games,Solomon Islands,Solomon Islands,True,0,0
2023-11-28,New Caledonia,Vanuatu,1.0,0.0,Pacific Games,Solomon Islands,Solomon Islands,True,0,0
2023-11-28,Solomon Islands,Fiji,2.0,0.0,Pacific Games,Solomon Islands,Solomon Islands,False,0,0
2023-11-30,American Samoa,Tonga,2.0,6.0,Pacific Games,Solomon Islands,Solomon Islands,True,0,0
2023-11-30,Northern Mariana Islands,Tuvalu,1.0,4.0,Pacific Games,Solomon Islands,Solomon Islands,True,0,0
2023-11-30,Samoa,Cook Islands,3.0,0.0,Pacific Games,Solomon Islands,Solomon Islands,True,0,0
2023-11-30,Tahiti,Papua New Guinea,2.0,0.0,Pacific Games,Solomon Islands,Solomon Islands,True,0,0
2023-12-01,Vanuatu,Fiji,2.0,4.0,Pacific Games,Solomon Islands,Solomon Islands,True,0,0
2023-12-02,Solomon Islands,New Caledonia,2.0,2.0,Pacific Games,Solomon Islands,Solomon Islands,False,0,0
2023-12-16,Mexico,Colombia,2.0,3.0,Friendly,Los Angeles,United States,True,0,0
2024-01-01,Japan,Thailand,5.0,0.0,Friendly,Tokyo,Japan,False,0,0
2024-01-01,China PR,Hong Kong,1.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2024-01-02,Indonesia,Libya,0.0,4.0,Friendly,Antalya,Turkey,True,0,0
2024-01-04,Tajikistan,Hong Kong,2.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2024-01-04,Saudi Arabia,Lebanon,1.0,0.0,Friendly,Doha,Qatar,True,0,0
2024-01-05,Indonesia,Libya,1.0,2.0,Friendly,Antalya,Turkey,True,0,0
2024-01-05,Iran,Burkina Faso,2.0,1.0,Friendly,Kish,Iran,False,0,0
2024-01-05,Kyrgyzstan,Syria,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2024-01-05,Qatar,Jordan,1.0,2.0,Friendly,Al Rayyan,Qatar,False,0,0
2024-01-05,Togo,Algeria,0.0,3.0,Friendly,Lomé,Togo,False,0,0
2024-01-06,DR Congo,Angola,0.0,0.0,Friendly,Dubai,United Arab Emirates,True,0,0
2024-01-06,Iraq,South Korea,0.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2024-01-06,Bahrain,Australia,0.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2024-01-06,Mozambique,Lesotho,2.0,0.0,Friendly,Johannesburg,South Africa,True,0,0
2024-01-06,United Arab Emirates,Oman,0.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,False,0,0
2024-01-06,Ivory Coast,Sierra Leone,5.0,1.0,Friendly,San-Pédro,Ivory Coast,False,0,0
2024-01-06,Tunisia,Mauritania,0.0,0.0,Friendly,Radès,Tunisia,False,0,0
2024-01-06,Mali,Guinea-Bissau,6.0,2.0,Friendly,Bamako,Mali,False,0,0
2024-01-07,Uzbekistan,Palestine,1.0,0.0,Friendly,Doha,Qatar,True,0,0
2024-01-07,Egypt,Tanzania,2.0,0.0,Friendly,Cairo,Egypt,False,0,0
2024-01-08,Nigeria,Guinea,0.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2024-01-08,Botswana,Mozambique,1.0,1.0,Friendly,Johannesburg,South Africa,True,0,0
2024-01-08,Syria,Malaysia,2.0,2.0,Friendly,Doha,Qatar,True,0,0
2024-01-08,Senegal,Niger,1.0,0.0,Friendly,Dakar,Senegal,False,0,0
2024-01-08,Ghana,Namibia,0.0,0.0,Friendly,Kumasi,Ghana,False,0,0
2024-01-09,Japan,Jordan,6.0,1.0,Friendly,Doha,Qatar,True,0,0
2024-01-09,Kyrgyzstan,Vietnam,2.0,1.0,Friendly,Al Khor,Qatar,True,0,0
2024-01-09,Zambia,Cameroon,1.0,1.0,Friendly,Jeddah,Saudi Arabia,True,0,0
2024-01-09,Equatorial Guinea,Djibouti,1.0,1.0,Friendly,Malabo,Equatorial Guinea,False,0,0
2024-01-09,Saudi Arabia,Palestine,0.0,0.0,Friendly,Al Wakrah,Qatar,True,0,0
2024-01-09,Burundi,Algeria,0.0,4.0,Friendly,Lomé,Togo,True,0,0
2024-01-09,Indonesia,Iran,0.0,5.0,Friendly,Al Rayyan,Qatar,True,0,0
2024-01-10,South Africa,Lesotho,0.0,0.0,Friendly,Pretoria,South Africa,False,0,0
2024-01-10,DR Congo,Burkina Faso,1.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2024-01-10,Bahrain,Angola,0.0,3.0,Friendly,Dubai,United Arab Emirates,True,0,0
2024-01-10,Saudi Arabia,Hong Kong,2.0,0.0,Friendly,Al Wakrah,Qatar,True,0,0
2024-01-10,Tunisia,Cape Verde,2.0,0.0,Friendly,Radès,Tunisia,False,0,0
2024-01-11,Morocco,Sierra Leone,3.0,1.0,Friendly,San-Pédro,Ivory Coast,True,0,0
2024-01-12,Qatar,Lebanon,3.0,0.0,AFC Asian Cup,Lusail,Qatar,False,0,0
2024-01-12,Kuwait,Libya,1.0,3.0,Friendly,Cairo,Egypt,True,0,0
2024-01-12,Sweden,Estonia,2.0,1.0,Friendly,Paphos,Cyprus,True,26,122
2024-01-13,China PR,Tajikistan,0.0,0.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-13,Australia,India,2.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-13,Uzbekistan,Syria,0.0,0.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-13,Ivory Coast,Guinea-Bissau,2.0,0.0,African Cup of Nations,Ebimpé,Ivory Coast,False,0,0
2024-01-13,Guatemala,Iceland,0.0,1.0,Friendly,Fort Lauderdale,United States,True,0,71
2024-01-14,United Arab Emirates,Hong Kong,3.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-14,Iran,Palestine,4.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-14,Japan,Vietnam,4.0,2.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-14,Nigeria,Equatorial Guinea,1.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,True,0,0
2024-01-14,Egypt,Mozambique,2.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-01-14,Ghana,Cape Verde,1.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-01-15,Indonesia,Iraq,1.0,3.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-15,South Korea,Bahrain,3.0,1.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-15,Malaysia,Jordan,0.0,4.0,AFC Asian Cup,Al Wakrah,Qatar,True,0,0
2024-01-15,Senegal,Gambia,3.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,0,0
2024-01-15,Cameroon,Guinea,1.0,1.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,0,0
2024-01-15,Algeria,Angola,1.0,1.0,African Cup of Nations,Bouaké,Ivory Coast,True,0,0
2024-01-16,Thailand,Kyrgyzstan,2.0,0.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-16,Saudi Arabia,Oman,2.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-16,Burkina Faso,Mauritania,1.0,0.0,African Cup of Nations,Bouaké,Ivory Coast,True,0,0
2024-01-16,Tunisia,Namibia,0.0,1.0,African Cup of Nations,Korhogo,Ivory Coast,True,0,0
2024-01-16,Mali,South Africa,2.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,0,0
2024-01-17,Lebanon,China PR,0.0,0.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-17,Qatar,Tajikistan,1.0,0.0,AFC Asian Cup,Al Khor,Qatar,False,0,0
2024-01-17,Morocco,Tanzania,3.0,0.0,African Cup of Nations,San-Pédro,Ivory Coast,True,0,0
2024-01-17,DR Congo,Zambia,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,0,0
2024-01-17,Honduras,Iceland,0.0,2.0,Friendly,Fort Lauderdale,United States,True,0,71
2024-01-18,Syria,Australia,0.0,1.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-18,India,Uzbekistan,0.0,3.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-18,Palestine,United Arab Emirates,1.0,1.0,AFC Asian Cup,Al Wakrah,Qatar,True,0,0
2024-01-18,Equatorial Guinea,Guinea-Bissau,4.0,2.0,African Cup of Nations,Ebimpé,Ivory Coast,True,0,0
2024-01-18,Ivory Coast,Nigeria,0.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,False,0,0
2024-01-18,Egypt,Ghana,2.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-01-19,Hong Kong,Iran,0.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-19,Iraq,Japan,2.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-19,Vietnam,Indonesia,0.0,1.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-19,Cape Verde,Mozambique,3.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-01-19,Senegal,Cameroon,3.0,1.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,0,0
2024-01-19,Guinea,Gambia,1.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,0,0
2024-01-19,Kuwait,Uganda,0.0,2.0,Friendly,Cairo,Egypt,True,0,0
2024-01-20,Jordan,South Korea,2.0,2.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-20,Bahrain,Malaysia,1.0,0.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-20,Algeria,Burkina Faso,2.0,2.0,African Cup of Nations,Bouaké,Ivory Coast,True,0,0
2024-01-20,Mauritania,Angola,2.0,3.0,African Cup of Nations,Bouaké,Ivory Coast,True,0,0
2024-01-20,Tunisia,Mali,1.0,1.0,African Cup of Nations,Korhogo,Ivory Coast,True,0,0
2024-01-20,United States,Slovenia,0.0,1.0,Friendly,San Antonio,United States,False,0,54
2024-01-21,Oman,Thailand,0.0,0.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-21,Kyrgyzstan,Saudi Arabia,0.0,2.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-21,South Africa,Namibia,4.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,0,0
2024-01-21,Morocco,DR Congo,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,0,0
2024-01-21,Zambia,Tanzania,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,0,0
2024-01-22,Qatar,China PR,1.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,False,0,0
2024-01-22,Tajikistan,Lebanon,2.0,1.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-22,Guinea-Bissau,Nigeria,0.0,1.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-01-22,Ivory Coast,Equatorial Guinea,0.0,4.0,African Cup of Nations,Ebimpé,Ivory Coast,False,0,0
2024-01-22,Cape Verde,Egypt,2.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-01-22,Mozambique,Ghana,2.0,2.0,African Cup of Nations,Ebimpé,Ivory Coast,True,0,0
2024-01-23,Australia,Uzbekistan,1.0,1.0,AFC Asian Cup,Al Wakrah,Qatar,True,0,0
2024-01-23,Syria,India,1.0,0.0,AFC Asian Cup,Al Khor,Qatar,True,0,0
2024-01-23,Hong Kong,Palestine,0.0,3.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-23,Iran,United Arab Emirates,2.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-23,Gambia,Cameroon,2.0,3.0,African Cup of Nations,Bouaké,Ivory Coast,True,0,0
2024-01-23,Guinea,Senegal,0.0,2.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,0,0
2024-01-23,Angola,Burkina Faso,2.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,0,0
2024-01-23,Mauritania,Algeria,1.0,0.0,African Cup of Nations,Bouaké,Ivory Coast,True,0,0
2024-01-24,Iraq,Vietnam,3.0,2.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-24,Japan,Indonesia,3.0,1.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-24,Namibia,Mali,0.0,0.0,African Cup of Nations,San-Pédro,Ivory Coast,True,0,0
2024-01-24,South Africa,Tunisia,0.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,0,0
2024-01-24,Tanzania,DR Congo,0.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,0,0
2024-01-24,Zambia,Morocco,0.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,0,0
2024-01-25,Jordan,Bahrain,0.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-25,South Korea,Malaysia,3.0,3.0,AFC Asian Cup,Al Wakrah,Qatar,True,0,0
2024-01-25,Kyrgyzstan,Oman,1.0,1.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-25,Saudi Arabia,Thailand,0.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-27,Angola,Namibia,3.0,0.0,African Cup of Nations,Bouaké,Ivory Coast,True,0,0
2024-01-27,Nigeria,Cameroon,2.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-01-28,Australia,Indonesia,4.0,0.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-28,Tajikistan,United Arab Emirates,1.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-28,Egypt,DR Congo,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,0,0
2024-01-28,Equatorial Guinea,Guinea,0.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,True,0,0
2024-01-29,Iraq,Jordan,2.0,3.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-29,Qatar,Palestine,2.0,1.0,AFC Asian Cup,Al Khor,Qatar,False,0,0
2024-01-29,Cape Verde,Mauritania,1.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-01-29,Ivory Coast,Senegal,1.0,1.0,African Cup of Nations,Yamoussoukro,Ivory Coast,False,0,0
2024-01-30,Saudi Arabia,South Korea,1.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-01-30,Uzbekistan,Thailand,2.0,1.0,AFC Asian Cup,Al Wakrah,Qatar,True,0,0
2024-01-30,Mali,Burkina Faso,2.0,1.0,African Cup of Nations,Korhogo,Ivory Coast,True,0,0
2024-01-30,Morocco,South Africa,0.0,2.0,African Cup of Nations,San-Pédro,Ivory Coast,True,0,0
2024-01-31,Bahrain,Japan,1.0,3.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-01-31,Iran,Syria,1.0,1.0,AFC Asian Cup,Doha,Qatar,True,0,0
2024-02-02,Australia,South Korea,1.0,2.0,AFC Asian Cup,Al Wakrah,Qatar,True,0,0
2024-02-02,Tajikistan,Jordan,0.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-02-02,DR Congo,Guinea,3.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,True,0,0
2024-02-02,Nigeria,Angola,1.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-02-03,Iran,Japan,2.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-02-03,Qatar,Uzbekistan,1.0,1.0,AFC Asian Cup,Al Khor,Qatar,False,0,0
2024-02-03,Cape Verde,South Africa,0.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,0,0
2024-02-03,Ivory Coast,Mali,2.0,1.0,African Cup of Nations,Bouaké,Ivory Coast,False,0,0
2024-02-03,Costa Rica,El Salvador,2.0,0.0,Friendly,San José,Costa Rica,False,0,0
2024-02-06,Jordan,South Korea,2.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,True,0,0
2024-02-07,Qatar,Iran,3.0,2.0,AFC Asian Cup,Doha,Qatar,False,0,0
2024-02-07,Ivory Coast,DR Congo,1.0,0.0,African Cup of Nations,Ebimpé,Ivory Coast,False,0,0
2024-02-07,Nigeria,South Africa,1.0,1.0,African Cup of Nations,Bouaké,Ivory Coast,True,0,0
2024-02-10,Qatar,Jordan,3.0,1.0,AFC Asian Cup,Lusail,Qatar,False,0,0
2024-02-10,South Africa,DR Congo,0.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,0,0
2024-02-11,Ivory Coast,Nigeria,2.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,False,0,0
2024-03-01,Trinidad and Tobago,Jamaica,0.0,1.0,Friendly,Port of Spain,Trinidad and Tobago,False,0,0
2024-03-03,Trinidad and Tobago,Jamaica,0.0,0.0,Friendly,Arima,Trinidad and Tobago,False,0,0
2024-03-14,Kazakhstan,Turkmenistan,2.0,0.0,Friendly,Dubai,United Arab Emirates,True,100,0
2024-03-18,Solomon Islands,Fiji,2.0,1.0,Friendly,Honiara,Solomon Islands,False,0,0
2024-03-20,Bonaire,El Salvador,1.0,1.0,Friendly,Washington,United States,True,0,0
2024-03-20,San Marino,Saint Kitts and Nevis,1.0,3.0,Friendly,Serravalle,San Marino,False,210,0
2024-03-21,South Africa,Andorra,1.0,1.0,FIFA Series,Annaba,Algeria,True,0,164
2024-03-21,Cape Verde,Guyana,1.0,0.0,FIFA Series,Jeddah,Saudi Arabia,True,0,0
2024-03-21,Guinea,Vanuatu,6.0,0.0,FIFA Series,Jeddah,Saudi Arabia,True,0,0
2024-03-21,Panama,Mexico,0.0,3.0,CONCACAF Nations League,Arlington,United States,True,0,0
2024-03-21,United States,Jamaica,3.0,1.0,CONCACAF Nations League,Arlington,United States,False,0,0
2024-03-21,Gibraltar,Lithuania,0.0,1.0,UEFA Nations League,Faro-Loulé,Portugal,True,201,138
2024-03-21,Poland,Estonia,5.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,30,123
2024-03-21,Wales,Finland,4.0,1.0,UEFA Euro qualification,Cardiff,Wales,False,29,60
2024-03-21,Israel,Iceland,1.0,4.0,UEFA Euro qualification,Budapest,Hungary,True,75,73
2024-03-21,Bosnia and Herzegovina,Ukraine,1.0,2.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,71,24
2024-03-21,Georgia,Luxembourg,2.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,77,85
2024-03-21,Greece,Kazakhstan,5.0,0.0,UEFA Euro qualification,Athens,Greece,False,49,100
2024-03-21,Qatar,Kuwait,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,0,0
2024-03-21,Afghanistan,India,0.0,0.0,FIFA World Cup qualification,Abha,Saudi Arabia,True,0,0
2024-03-21,Myanmar,Syria,1.0,1.0,FIFA World Cup qualification,Yangon,Myanmar,False,0,0
2024-03-21,Japan,North Korea,1.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False,0,0
2024-03-21,South Korea,Thailand,1.0,1.0,FIFA World Cup qualification,Seoul,South Korea,False,0,0
2024-03-21,Singapore,China PR,2.0,2.0,FIFA World Cup qualification,Kallang,Singapore,False,0,0
2024-03-21,Taiwan,Kyrgyzstan,0.0,2.0,FIFA World Cup qualification,Taipei,Taiwan,False,0,0
2024-03-21,Oman,Malaysia,2.0,0.0,FIFA World Cup qualification,Muscat,Oman,False,0,0
2024-03-21,Iran,Turkmenistan,5.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,0,0
2024-03-21,Hong Kong,Uzbekistan,0.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,0,0
2024-03-21,Indonesia,Vietnam,1.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False,0,0
2024-03-21,Iraq,Philippines,1.0,0.0,FIFA World Cup qualification,Basra,Iraq,False,0,0
2024-03-21,Pakistan,Jordan,0.0,3.0,FIFA World Cup qualification,Islamabad,Pakistan,False,0,0
2024-03-21,Saudi Arabia,Tajikistan,1.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,0,0
2024-03-21,Bahrain,Nepal,5.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False,0,0
2024-03-21,United Arab Emirates,Yemen,2.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,0,0
2024-03-21,Australia,Lebanon,2.0,0.0,FIFA World Cup qualification,Sydney,Australia,False,0,0
2024-03-21,Palestine,Bangladesh,5.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,0,0
2024-03-21,Belize,Puerto Rico,1.0,1.0,Friendly,Belmopan,Belize,False,0,0
2024-03-21,Cyprus,Latvia,1.0,1.0,Friendly,Larnaca,Cyprus,False,125,136
2024-03-21,Ecuador,Guatemala,2.0,0.0,Friendly,Harrison,United States,True,0,0
2024-03-21,Ethiopia,Lesotho,1.0,2.0,Friendly,Addis Ababa,Ethiopia,False,0,0
2024-03-21,Malta,Slovenia,2.0,2.0,Friendly,Ta' Qali,Malta,False,172,55
2024-03-21,Montenegro,Belarus,2.0,0.0,Friendly,Antalya,Turkey,True,72,95
2024-03-21,Portugal,Sweden,5.0,2.0,Friendly,Guimarães,Portugal,False,7,26
2024-03-21,Solomon Islands,Fiji,0.0,2.0,Friendly,Honiara,Solomon Islands,False,0,0
2024-03-21,Venezuela,Italy,1.0,2.0,Friendly,Fort Lauderdale,United States,True,0,9
2024-03-22,Algeria,Bolivia,3.0,2.0,FIFA Series,Algiers,Algeria,False,0,0
2024-03-22,Azerbaijan,Mongolia,1.0,0.0,FIFA Series,Baku,Azerbaijan,False,113,0
2024-03-22,Bulgaria,Tanzania,1.0,0.0,FIFA Series,Baku,Azerbaijan,True,83,0
2024-03-22,Egypt,New Zealand,1.0,0.0,FIFA Series,Cairo,Egypt,False,0,0
2024-03-22,Equatorial Guinea,Cambodia,2.0,0.0,FIFA Series,Jeddah,Saudi Arabia,True,0,0
2024-03-22,Brunei,Bermuda,0.0,2.0,FIFA Series,Jeddah,Saudi Arabia,True,0,0
2024-03-22,Central African Republic,Bhutan,6.0,0.0,FIFA Series,Colombo,Sri Lanka,True,0,0
2024-03-22,Sri Lanka,Papua New Guinea,0.0,0.0,FIFA Series,Colombo,Sri Lanka,False,0,0
2024-03-22,Anguilla,Turks and Caicos Islands,0.0,0.0,FIFA World Cup qualification,The Valley,Anguilla,False,0,0
2024-03-22,United States Virgin Islands,British Virgin Islands,1.0,1.0,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,False,0,0
2024-03-22,Albania,Chile,0.0,3.0,Friendly,Parma,Italy,True,64,0
2024-03-22,Argentina,El Salvador,3.0,0.0,Friendly,Philadelphia,United States,True,0,0
2024-03-22,Armenia,Kosovo,0.0,1.0,Friendly,Yerevan,Armenia,False,94,102
2024-03-22,Burkina Faso,Libya,1.0,2.0,Friendly,Casablanca,Morocco,True,0,0
2024-03-22,Comoros,Uganda,4.0,0.0,Friendly,Marrakech,Morocco,True,0,0
2024-03-22,Hungary,Turkey,1.0,0.0,Friendly,Budapest,Hungary,False,27,35
2024-03-22,Liechtenstein,Faroe Islands,0.0,4.0,Friendly,San Pedro Alcántara,Spain,True,203,135
2024-03-22,Mauritania,Mali,0.0,2.0,Friendly,Marrakech,Morocco,True,0,0
2024-03-22,Morocco,Angola,1.0,0.0,Friendly,Agadir,Morocco,False,0,0
2024-03-22,Netherlands,Scotland,4.0,0.0,Friendly,Amsterdam,Netherlands,False,6,34
2024-03-22,Niger,Togo,1.0,2.0,Friendly,Mohammedia,Morocco,True,0,0
2024-03-22,Nigeria,Ghana,2.0,1.0,Friendly,Marrakech,Morocco,True,0,0
2024-03-22,North Macedonia,Moldova,1.0,1.0,Friendly,Antalya,Turkey,True,68,155
2024-03-22,Norway,Czech Republic,1.0,2.0,Friendly,Oslo,Norway,False,46,0
2024-03-22,Peru,Nicaragua,2.0,0.0,Friendly,Lima,Peru,False,0,0
2024-03-22,Romania,Northern Ireland,1.0,1.0,Friendly,Bucharest,Romania,False,45,74
2024-03-22,Senegal,Gabon,3.0,0.0,Friendly,Amiens,France,True,0,0
2024-03-22,Spain,Colombia,0.0,1.0,Friendly,London,England,True,8,0
2024-03-23,Tunisia,Croatia,0.0,0.0,FIFA Series,Cairo,Egypt,True,0,10
2024-03-23,Canada,Trinidad and Tobago,2.0,0.0,CONCACAF Nations League,Frisco,United States,True,0,0
2024-03-23,Costa Rica,Honduras,3.0,1.0,CONCACAF Nations League,Frisco,United States,True,0,0
2024-03-23,Denmark,Switzerland,0.0,0.0,Friendly,Copenhagen,Denmark,False,21,19
2024-03-23,Dominican Republic,Aruba,2.0,0.0,Friendly,Santiago de los Caballeros,Dominican Republic,False,0,0
2024-03-23,England,Brazil,0.0,1.0,Friendly,London,England,False,3,0
2024-03-23,France,Germany,0.0,2.0,Friendly,Lyon,France,False,2,16
2024-03-23,Ivory Coast,Benin,2.0,2.0,Friendly,Amiens,France,True,0,0
2024-03-23,Republic of Ireland,Belgium,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,62,4
